name,2018-11-16,2018-11-17,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30,2018-12-01,2018-12-02,2018-12-03,2018-12-04,2018-12-05,2018-12-06,2018-12-07
请求升职,"0,134617","0,134624","0,134712",0,0,0,0,"0,134842","0,134870","0,134885","0,134911","0,134942",0,0,"0,135016","0,135039","0,135067","0,135097","0,135115"
白领一族 第一辑,"0,258469","0,258487","0,258707","0,258748","0,258790",0,0,"0,258964","0,258998","0,259119","0,259188","0,259230",0,0,"0,259346","0,259370","0,259537","0,259575","0,259612"
白领一族   第二辑,"0,110942","0,110953","0,111058","0,111089","0,111110",0,0,"0,111211","0,111242","0,111268","0,111299","0,111328",0,0,"0,111411","0,111424","0,111459","0,111491","0,111531"
白领一族     第六辑,"0,85978","0,85989","0,86086","0,86119","0,86140",0,0,0,"0,86267","0,86289","0,86312","0,86348",0,0,"0,86430","0,86445","0,86490","0,86520","0,86543"
白领一族     第七辑,"0,81574","0,81582","0,81677","0,81704","0,81722",0,0,"0,81824","0,81847","0,81868","0,81892","0,81921",0,0,"0,82003","0,82018","0,82056","0,82084","0,82106"
白领一族     第五辑,"0,87754","0,87769","0,87877","0,87912","0,87930",0,0,"0,88025","0,88048","0,88070","0,88095","0,88125",0,0,"0,88211","0,88222","0,88261","0,88291","0,88315"
白领一族     第八辑,"0,87018","0,87031","0,87131","0,87163","0,87187",0,0,"0,87286","0,87317","0,87344","0,87377","0,87409",0,0,"0,87483","0,87497","0,87539","0,87567","0,87588"
任务清单,"0,204949","0,204956","0,205001","0,205015","0,205029",0,0,"0,205064","0,205075","0,205083","0,205096","0,205108",0,0,"0,205133","0,205140","0,205157","0,205168","0,205180"
白领一族     第三辑,"0,96781","0,96791","0,96889",0,0,0,0,"0,97040","0,97066","0,97095","0,97125","0,97156",0,0,"0,97235","0,97256","0,97290","0,97326","0,97354"
白领一族     第九辑,"0,93418","0,93428","0,93542","0,93575","0,93603",0,0,"0,93708","0,93746","0,93770","0,93806","0,93844",0,0,"0,93935","0,93955","0,93994","0,94029","0,94052"
眼镜,"0,86177","0,86181","0,86219","0,86236","0,86243",0,0,"0,86271","0,86276","0,86283","0,86295","0,86306",0,0,"0,86331","0,86336","0,86348","0,86359","0,86363"
白领一族     第四辑,"0,89947","0,89961","0,90063","0,90084","0,90103",0,0,"0,90197","0,90220","0,90246","0,90271","0,90301",0,0,"0,90385","0,90397","0,90433","0,90458","0,90484"
烹饪方法,"0,160256","0,160266","0,160333","0,160357","0,160370",0,0,"0,160418","0,160437","0,160447","0,160461","0,160484",0,0,"0,160544","0,160557","0,160578","0,160591","0,160616"
调情 男生版,"0,78408","0,78423","0,78539","0,78581","0,78604",0,0,"0,78707","0,78732","0,78781","0,78814","0,78848",0,0,"0,78961","0,78979","0,79022","0,79056","0,79078"
苹果手机,"0,62540","0,62573","0,62838","0,62920","0,62983",0,0,"0,63203","0,63276","0,63341","0,63398","0,63475",0,0,"0,63718","0,63776","0,63857","0,63929","0,64015"
彭麻麻的演讲课,"0,120411","0,120445","0,120622","0,120663","0,120694",0,0,"0,120848","0,120884","0,120911","0,120953","0,120997",0,0,"0,121141","0,121167","0,121214","0,121251","0,121289"
调情 女生版,"0,135463","0,135492","0,135686","0,135735","0,135764",0,0,"0,135925","0,135952","0,135996","0,136044","0,136089",0,0,"0,136242","0,136269","0,136322","0,136362","0,136393"
关于教师节,"0,49188","0,49228","0,49481","0,49543","0,49599",0,0,"0,49771","0,49817","0,49871","0,49934","0,49993",0,0,"0,50224","0,50268","0,50339","0,50389","0,50432"
天津塘沽大爆炸,"0,44280","0,44302","0,44404","0,44439","0,44467",0,0,"0,44556","0,44579","0,44606","0,44637","0,44671",0,0,"0,44771","0,44796","0,44834","0,44854","0,44876"
里昂之声,"0,70571","0,70574","0,70603","0,70610","0,70616",0,0,"0,70644","0,70647","0,70649","0,70655","0,70664",0,0,"0,70690","0,70693","0,70704","0,70709","0,70716"
再获诺奖！,"0,44314","0,44339","0,44453","0,44474","0,44495",0,0,"0,44570","0,44603","0,44623","0,44655","0,44682",0,0,"0,44780","0,44800","0,44843","0,44868","0,44902"
流友们的励志课程,"0,151913","0,151917","0,151973","0,151993","0,152002",0,0,"0,152040","0,152055","0,152067","0,152078","0,152095",0,0,"0,152130","0,152137","0,152149","0,152156","0,152166"
视力不佳,"0,61638","0,61655","0,61871","0,61932",0,0,0,"0,62133","0,62189","0,62247","0,62304","0,62357",0,0,"0,62529","0,62567","0,62644","0,62700","0,62761"
礼貌 第二辑,"0,232200","0,232368","0,232672","0,232716","0,232743",0,0,"0,233204","0,233246","0,233276","0,233474","0,233802",0,0,"0,234363","0,234536","0,234661","0,234929","0,235003"
礼貌 第一辑,"0,285265","0,285878","0,288683","0,289309","0,289771",0,0,"0,292144","0,292628","0,293224","0,294065","0,295225",0,0,"0,298073","0,298750","0,299663","0,300615","0,301404"
Classy Cassie的英语课,"0,97378","0,97381","0,97419","0,97440","0,97457",0,0,"0,97494","0,97506","0,97517","0,97527","0,97541",0,0,"0,97585","0,97592","0,97600","0,97608","0,97624"
心灵的旅程,"0,160219","0,160249","0,160473","0,160547","0,160605",0,0,"0,160806","0,160860","0,160923","0,160966","0,161018",0,0,"0,161279","0,161331","0,161417","0,161477","0,161566"
奇幻小说,"0,111303","0,111334","0,111478","0,111520","0,111547",0,0,"0,111682","0,111716","0,111745","0,111772","0,111813",0,0,"0,111922","0,111938","0,111973","0,111999","0,112026"
海淘购物,"0,70876","0,70885","0,71011","0,71045","0,71069",0,0,"0,71168","0,71192","0,71220","0,71239","0,71268",0,0,"0,71344","0,71357","0,71391","0,71472","0,71508"
极品女士,"0,189688","0,189694","0,189753","0,189779","0,189794",0,0,"0,189852","0,189870","0,189886","0,189908","0,189933",0,0,"0,189991","0,190006","0,190027","0,190042","0,190051"
土耳其之行,"0,99961","0,99965","0,100017","0,100036","0,100043",0,0,"0,100095","0,100113","0,100125","0,100144","0,100156",0,0,"0,100215","0,100229","0,100250","0,100258","0,100270"
照常营业,"0,110166","0,110172","0,110234","0,110260",0,0,0,"0,110337","0,110351","0,110366","0,110383","0,110398",0,0,"0,110446","0,110453","0,110471","0,110488","0,110505"
描述角色,"0,165812","0,166363","0,169608","0,170141","0,170517",0,0,"0,172044","0,172412","0,172764","0,173158","0,173691",0,0,"0,175288","0,175604","0,176153","0,176572","0,177091"
你来自哪里？,"0,496559","0,496586","0,496793","0,496845","0,496888",0,0,"0,497031","0,497073","0,497131","0,497173","0,497213",0,0,"0,497355","0,497374","0,497419","0,497458","0,497499"
做这样的极品女士 2,"0,192440","0,192451","0,192508","0,192527","0,192538",0,0,"0,192581","0,192594","0,192615","0,192624","0,192638",0,0,"0,192683","0,192689","0,192705","0,192711","0,192719"
责任,"0,188839","0,188847","0,188884","0,188900","0,188909",0,0,0,"0,188955","0,188970","0,188982","0,188996",0,0,"0,189039","0,189045","0,189054","0,189062","0,189069"
对比,"0,104288","0,104305","0,104440",0,"0,104502",0,0,"0,104617","0,104647","0,104687","0,104718","0,104754",0,0,"0,104848","0,104872","0,104923","0,104951","0,104982"
美式脱口秀,"0,775414","0,775423","0,775550","0,775577","0,775595",0,0,"0,775693","0,775720","0,775750","0,775772","0,775798",0,0,"0,775897","0,775909","0,775929","0,775947","0,775981"
关于法国的种种,"0,94871","0,94881","0,94985","0,95005","0,95019",0,0,"0,95105","0,95133","0,95164","0,95189","0,95219",0,0,"0,95325","0,95339","0,95376","0,95398","0,95427"
购物,"0,464750","0,464778","0,465016","0,465056","0,465093",0,0,"0,465276","0,465383","0,465406","0,465450","0,465509",0,0,"0,465653","0,465667","0,465719","0,465755","0,465792"
我感觉……,"0,184357","0,184380","0,184536","0,184568","0,184603",0,0,"0,184718","0,184747","0,184789","0,184826","0,184862",0,0,"0,184994","0,185016","0,185072","0,185102","0,185135"
和宝宝说话 2,"0,237318","0,237383","0,237757",0,"0,237923",0,0,"0,238186","0,238258","0,238361","0,238449","0,238548",0,0,"0,238856","0,238902","0,239007","0,239079","0,239166"
和宝宝说话 3,"0,295579","0,295665","0,296204",0,"0,296457",0,0,"0,296821","0,296931","0,297053","0,297171","0,297307",0,0,"0,297729","0,297810","0,297954","0,298075","0,298178"
动词短语 1,"0,296031","0,296089","0,296427",0,"0,296579",0,0,"0,296841","0,296908","0,296971","0,297037","0,297106",0,0,"0,297402","0,297438","0,297519","0,297561","0,297628"
预约帮忙,"0,229115","0,229123","0,229150","0,229170","0,229178",0,0,"0,229201","0,229213","0,229223","0,229232","0,229240",0,0,"0,229281","0,229283","0,229296","0,229303","0,229310"
艺术名品,"0,89667","0,89674","0,89720","0,89734","0,89747",0,0,"0,89811","0,89826","0,89838","0,89853","0,89874",0,0,"0,89920","0,89927","0,89941","0,89964","0,89978"
90年代的美国喜剧,"0,70409","0,70415","0,70475","0,70487","0,70501",0,0,0,"0,70553","0,70567","0,70584","0,70601",0,0,"0,70652","0,70659","0,70673","0,70688","0,70705"
只是一个警告,"0,87640","0,87649","0,87721","0,87752","0,87765",0,0,0,"0,87845","0,87869","0,87886","0,87905",0,0,"0,87968","0,87982","0,88002","0,88016","0,88032"
动作电影,"0,103238","0,103247","0,103329",0,"0,103372",0,0,"0,103427","0,103437","0,103461","0,103478","0,103496",0,0,"0,103550","0,103557","0,103573","0,103587","0,103599"
它怎样？,"0,228976","0,228985","0,229039","0,229065","0,229077",0,0,"0,229141","0,229161","0,229180","0,229202","0,229223",0,0,"0,229288","0,229301","0,229334","0,229348","0,229360"
我的朋友,"0,173894","0,173906","0,174005",0,"0,174066",0,0,"0,174175","0,174206","0,174241","0,174271","0,174309",0,0,"0,174427","0,174439","0,174476","0,174499","0,174523"
如果我会说法语,"0,114138","0,114157","0,114369","0,114423","0,114457",0,0,"0,114625","0,114664","0,114716","0,114755","0,114805",0,0,"0,115027","0,115074","0,115132","0,115185","0,115245"
经典电影,"0,251782","0,251796","0,251893","0,251929","0,251956",0,0,"0,252047","0,252062","0,252095","0,252121","0,252155",0,0,"0,252248","0,252262","0,252287","0,252306","0,252333"
热门美剧电影,"0,97073","0,97092","0,97234","0,97273","0,97308",0,0,0,"0,97440","0,97479","0,97520","0,97557",0,"0,97630","0,97687","0,97717","0,97763","0,97793","0,97823"
但是不管怎样...,"0,112868","0,112873","0,112948","0,112966","0,112982",0,0,"0,113058","0,113073","0,113089","0,113107","0,113136",0,0,"0,113199","0,113215","0,113240","0,113258","0,113273"
美文,"0,252283","0,252306","0,252536","0,252604","0,252648",0,0,"0,252817","0,252903","0,252946","0,253017","0,253094",0,0,"0,253306","0,253341","0,253412","0,253449","0,253510"
请求,"0,308843","0,308850","0,308931","0,308959","0,308974",0,0,0,"0,309025","0,309039","0,309046","0,309059",0,0,"0,309098","0,309111","0,309140","0,309154","0,309166"
嘿，我发现……,"0,120287","0,120295","0,120369","0,120404","0,120428",0,0,"0,120510","0,120553","0,120565","0,120580","0,120609",0,0,"0,120687","0,120700","0,120723","0,120736","0,120754"
美文（爱情）,"0,247607","0,247889","0,249437","0,250001","0,250498",0,0,"0,251786","0,252193","0,252742","0,253284","0,253781",0,"0,254878","0,255384","0,255896","0,256613","0,257084","0,257628"
有什么不同？,"0,89088","0,89095","0,89179","0,89208","0,89227",0,0,"0,89307","0,89334","0,89357","0,89380","0,89416",0,0,"0,89497","0,89509","0,89554","0,89570","0,89600"
近期新闻,"0,106081","0,106098","0,106216","0,106261","0,106286",0,0,"0,106381","0,106403","0,106443","0,106490","0,106522",0,"0,106576","0,106624","0,106639","0,106690","0,106717","0,106741"
和宝宝说话 1,"0,861336","0,861454","0,862222",0,"0,862607",0,0,"0,863149","0,863315","0,863543","0,863735","0,863946",0,0,"0,864609","0,864732","0,864943","0,865094","0,865279"
你来得了吗？,"0,197510","0,197532","0,197648","0,197699","0,197729",0,0,"0,197841","0,197878","0,197918","0,197961","0,198002",0,0,"0,198140","0,198165","0,198218","0,198254","0,198287"
电子游戏发展史,"0,70829","0,70834","0,70899","0,70923","0,70935",0,0,"0,70997","0,71011","0,71027","0,71041","0,71062",0,0,"0,71124","0,71135","0,71157","0,71171","0,71189"
我正在做晚餐,"0,242300","0,242308","0,242350","0,242368","0,242378",0,0,"0,242414","0,242431","0,242441","0,242448","0,242464",0,0,"0,242503","0,242507","0,242523","0,242534","0,242539"
南美洲,"0,116998","0,117008","0,117100","0,117122","0,117137",0,0,"0,117200","0,117219","0,117233","0,117251","0,117275",0,0,"0,117344","0,117359","0,117383","0,117398","0,117419"
极限运动,"0,60681","0,60690","0,60731","0,60737","0,60757",0,0,"0,60800","0,60815","0,60830","0,60841","0,60859",0,0,"0,60903","0,60911","0,60928","0,60939","0,60949"
德国和奥地利,"0,58247","0,58252","0,58322","0,58335","0,58349",0,0,"0,58436","0,58452","0,58462","0,58481","0,58503",0,0,"0,58571","0,58580","0,58593","0,58604","0,58618"
社会问题,"0,110500","0,110512","0,110606",0,"0,110667",0,0,"0,110742","0,110761","0,110788","0,110809","0,110841",0,0,"0,110930","0,110951","0,110972","0,110989","0,111009"
过去和未来的计划,"0,284438","0,284482","0,284854","0,284953","0,285038",0,0,"0,285362","0,285424","0,285515","0,285597","0,285691",0,0,"0,286105","0,286180","0,286332","0,286427","0,286549"
票房大片,"0,63216","0,63224","0,63257","0,63270","0,63279",0,0,"0,63316","0,63326","0,63336","0,63348","0,63366",0,0,"0,63401","0,63405","0,63418","0,63430","0,63437"
犯罪电影,"0,83530","0,83540","0,83609","0,83625","0,83637",0,0,0,"0,83702","0,83716","0,83729","0,83747",0,0,"0,83798","0,83806","0,83828","0,83841","0,83854"
我们的好友,"0,139301","0,139311","0,139370","0,139391","0,139403",0,0,0,"0,139475","0,139500","0,139520","0,139544",0,0,"0,139611","0,139615","0,139642","0,139655","0,139670"
巨大反差,"0,64983","0,64990","0,65037","0,65061","0,65077",0,0,0,"0,65136","0,65164","0,65180","0,65198",0,0,"0,65258","0,65262","0,65276","0,65290","0,65300"
北欧的美食,"0,167087","0,167100","0,167238","0,167276","0,167300",0,0,"0,167431","0,167469","0,167506","0,167547","0,167585",0,0,"0,167732","0,167751","0,167798","0,167830","0,167858"
他说了什么？,"0,108059","0,108069","0,108125","0,108143","0,108158",0,0,0,"0,108232","0,108247","0,108263","0,108290",0,0,"0,108344","0,108348","0,108372","0,108388","0,108402"
多年前的国家,"0,144440","0,144451","0,144537","0,144557","0,144572",0,0,0,"0,144673","0,144691","0,144715","0,144754",0,0,"0,144836","0,144850","0,144884","0,144897","0,144913"
大牌女明星,"0,129245","0,129259","0,129375","0,129398",0,0,0,0,"0,129541","0,129572","0,129597","0,129636",0,0,"0,129747","0,129760","0,129787","0,129805","0,129832"
日常的责任,"0,149412","0,149425","0,149526","0,149561","0,149576",0,0,0,"0,149720","0,149739","0,149772","0,149810",0,0,"0,149907","0,149920","0,149950","0,149973","0,149995"
超级棒,"0,95572","0,95605","0,95851","0,95914","0,95978",0,0,0,"0,96297","0,96346","0,96417","0,96495",0,0,"0,96806","0,96874","0,96976","0,97044","0,97135"
原著与电影,"0,104167","0,104176","0,104246",0,"0,104288",0,0,0,"0,104356","0,104372","0,104388","0,104413",0,0,"0,104479","0,104489","0,104507","0,104520","0,104534"
初来乍到,"0,323095","0,323107","0,323193","0,323217","0,323231",0,0,0,"0,323326","0,323348","0,323380","0,323403",0,0,"0,323496","0,323513","0,323554","0,323580","0,323602"
他好严厉呀,"0,153708","0,153712","0,153767","0,153784","0,153793",0,0,0,"0,153872","0,153886","0,153900","0,153920",0,"0,153961","0,153990","0,154003","0,154035","0,154045","0,154060"
我要去...,"0,248007","0,248021","0,248129","0,248161","0,248183",0,0,0,"0,248317","0,248358","0,248387","0,248422",0,0,"0,248513","0,248531","0,248570","0,248596","0,248626"
大师级恐怖电影,"0,64006","0,64014","0,64103","0,64114",0,0,0,0,"0,64246","0,64256","0,64278","0,64298",0,0,"0,64377","0,64393","0,64404","0,64419","0,64435"
一切尽在掌控？,"0,7156","0,7156","0,7167","0,7169","0,7173",0,0,"0,7188","0,7197","0,7198","0,7199","0,7205",0,0,"0,7216","0,7217","0,7222","0,7227","0,7231"
不听我的就滚蛋,"0,2539","0,2539","0,2548","0,2548","0,2551",0,0,"0,2560","0,2564","0,2564","0,2567","0,2571",0,0,"0,2575","0,2577","0,2580","0,2583","0,2585"
总要学会长大,"0,9904","0,9905","0,9908",0,"0,9908",0,0,"0,9917","0,9922","0,9922","0,9924","0,9929",0,0,"0,9933","0,9934","0,9937","0,9938","0,9942"
怎么应对未知世界,"0,5725","0,5726","0,5731","0,5732","0,5732",0,0,"0,5740","0,5744","0,5744","0,5746","0,5750",0,0,"0,5752","0,5753","0,5756","0,5758","0,5760"
天有不测风云,"0,6289","0,6289","0,6293","0,6294","0,6295",0,0,"0,6304","0,6309","0,6309","0,6311","0,6314",0,0,"0,6316","0,6317","0,6321","0,6322","0,6324"
花园的秘密是什么,"0,8298","0,8299","0,8310","0,8312","0,8317",0,0,"0,8328","0,8332","0,8336","0,8337","0,8339",0,0,"0,8354","0,8357","0,8364","0,8369","0,8371"
永远记得爱过你的人,"0,13520","0,13523","0,13537","0,13538","0,13541",0,0,"0,13552","0,13554","0,13556","0,13559","0,13563",0,0,"0,13570","0,13570","0,13573","0,13575","0,13579"
让你的人生值回票价,"0,21502","0,21502","0,21512","0,21513","0,21517",0,0,"0,21523","0,21524","0,21526","0,21530","0,21532",0,0,"0,21540","0,21541","0,21543","0,21543","0,21545"
主格&宾格代词,"0,224534","0,224594","0,225212","0,225348","0,225453",0,0,"0,225623","0,225662","0,225708","0,225755","0,225800",0,0,"0,225979","0,226014","0,226054","0,226088","0,226130"
你是我最好的朋友,"0,17869","0,17869","0,17880","0,17881","0,17881",0,0,"0,17899","0,17906","0,17906","0,17913","0,17919",0,0,"0,17929","0,17931","0,17937","0,17941","0,17946"
开辟新天地,"0,11834","0,11834","0,11844",0,"0,11847",0,0,"0,11857","0,11860","0,11862","0,11866","0,11867",0,0,"0,11874","0,11875","0,11877","0,11880","0,11880"
学习只能循序渐进,"0,28674","0,28675","0,28688","0,28690","0,28692",0,0,0,"0,28710","0,28714","0,28720","0,28724",0,0,"0,28735","0,28739","0,28741","0,28741","0,28746"
造就卓越的秘诀,"0,15388","0,15388","0,15395","0,15396","0,15396",0,0,"0,15405","0,15405","0,15407","0,15410","0,15412",0,0,"0,15418","0,15419","0,15420","0,15421","0,15423"
流利说祝你春节快乐,"0,20241","0,20246","0,20277","0,20285","0,20286",0,0,"0,20310","0,20312","0,20320","0,20326","0,20330",0,0,"0,20368","0,20373","0,20381","0,20389","0,20399"
家人是最重要的财富,"0,17654","0,17658","0,17685","0,17691","0,17701",0,0,"0,17722","0,17732","0,17738","0,17749","0,17757",0,0,"0,17776","0,17780","0,17785","0,17797","0,17806"
男女爱情观,"0,39552","0,39554","0,39574","0,39579","0,39583",0,0,"0,39595","0,39596","0,39598","0,39604","0,39605",0,0,"0,39614","0,39615","0,39621","0,39625","0,39633"
被催婚怎么办？,"0,695195","0,695205","0,696370","0,697287","0,697675",0,0,"0,698735","0,698752","0,698840","0,698866","0,698888",0,0,"0,699232","0,699331","0,699614","0,699762","0,699861"
我叫格鲁特,"0,37419","0,37421","0,37441","0,37443","0,37445",0,0,"0,37461","0,37463","0,37463","0,37469","0,37472",0,0,"0,37474","0,37476","0,37483","0,37487","0,37494"
去做想做的事,"0,77014","0,77018","0,77032","0,77035",0,0,0,"0,77045","0,77047","0,77048","0,77054","0,77055",0,0,"0,77063","0,77065","0,77069","0,77073","0,77075"
守望,"0,63053","0,63055","0,63068","0,63071",0,0,0,"0,63083","0,63083","0,63084","0,63088","0,63090",0,0,"0,63100","0,63102","0,63106","0,63110","0,63113"
最易读错的单词,"0,478672","0,478751","0,479195","0,479295",0,0,0,"0,479666","0,479728","0,479833","0,479909","0,479988",0,0,"0,480325","0,480400","0,480520","0,480599","0,480708"
暗夜无边,"0,57270","0,57273","0,57283",0,0,0,0,"0,57292","0,57292","0,57293","0,57299","0,57301",0,0,"0,57307","0,57312","0,57314","0,57317","0,57321"
你的语调正确吗,"0,9462266","0,9462445","0,9463718","0,9464020",0,0,0,"0,9465091","0,9465325","0,9465608","0,9465922","0,9466187",0,0,"0,9467235","0,9467419","0,9467705","0,9467919","0,9468196"
奥威尔必读经典,"0,135545","0,135564","0,137526","0,137581",0,0,0,"0,138121","0,138247","0,138456","0,138648","0,138819",0,0,"0,139380","0,139501","0,139652","0,139765","0,139896"
爸爸，我爱你,"0,275764","0,275774","0,275859","0,275883","0,275904",0,0,"0,275965","0,275987","0,276010","0,276031","0,276053",0,0,"0,276115","0,276122","0,276151","0,276167","0,276187"
假装,"0,61584","0,61585","0,61594","0,61597",0,0,0,"0,61607","0,61607","0,61607","0,61612","0,61613",0,0,"0,61619","0,61620","0,61623","0,61626","0,61628"
梦想目的地,"0,2073701","0,2073732","0,2074007","0,2074072","0,2074114",0,0,"0,2074313","0,2074378","0,2074434","0,2074489","0,2074560",0,0,"0,2074754","0,2074791","0,2074854","0,2074894","0,2074955"
间隔年,"0,488497","0,488513","0,488659","0,488703","0,488731",0,0,"0,488841","0,488884","0,488931","0,488962","0,488997",0,0,"0,489092","0,489129","0,489197","0,489224","0,489241"
你喜欢旅行吗,"0,4589364","0,4589452","0,4590269","0,4590588",0,0,0,0,"0,4591871","0,4592131","0,4592401","0,4592642",0,0,"0,4593491","0,4593694","0,4594040","0,4594235","0,4594490"
新同事入职,"0,1309751","0,1309783","0,1310416","0,1310481",0,0,0,"0,1310772","0,1310809","0,1310854","0,1311017","0,1311093",0,0,"0,1311278","0,1311314","0,1311382","0,1311551","0,1311627"
我爱上学,"0,4466684","0,4466703","0,4466825","0,4466856","0,4466883",0,0,"0,4466980","0,4467003","0,4467041","0,4467063","0,4467097",0,0,"0,4467195","0,4467220","0,4467254","0,4467283","0,4467308"
请假的正确姿势,"0,1443990","0,1444013","0,1444607","0,1445238","0,1445289",0,0,"0,1445808","0,1445852","0,1445903","0,1446305","0,1446411",0,0,"0,1447355","0,1447375","0,1447441","0,1447850","0,1447992"
远程会议,"0,666681","0,666701","0,666865","0,666915","0,666953",0,0,"0,667067","0,667095","0,667146","0,667185","0,667229",0,0,"0,667300","0,667333","0,667391","0,667418","0,667464"
如何唱歌,"0,1819977","0,1826133","0,1827041","0,1827158","0,1827270",0,0,"0,1827712","0,1827802","0,1827912","0,1828004","0,1828545",0,0,"0,1829059","0,1829169","0,1829331","0,1829418","0,1829521"
宿舍生活,"0,1450554","0,1450572","0,1450726","0,1450757","0,1450786",0,0,"0,1450905","0,1450922","0,1450953","0,1450972","0,1451017",0,0,"0,1451118","0,1451139","0,1451185","0,1451212","0,1451245"
邀请好友看电影,"0,1478870","0,1478874","0,1478915","0,1479910","0,1481629",0,0,"0,1483888","0,1484404","0,1485089","0,1485697","0,1486735",0,0,"0,1487154","0,1487160","0,1487174","0,1487183","0,1487188"
音乐传达的讯息,"0,131097","0,131107","0,131187","0,131339","0,131431",0,0,"0,131528","0,131551","0,131566","0,131578","0,131593",0,0,"0,131752","0,132049","0,132324","0,132338","0,132356"
最喜欢的歌,"0,1407285","0,1407378","0,1407893","0,1407962","0,1408036",0,0,"0,1428260","0,1428347","0,1428444","0,1428541","0,1428616",0,0,"0,1429002","0,1429053","0,1429141","0,1429232","0,1429313"
去看演唱会,"0,1397435","0,1397441","0,1397504","0,1397963","0,1398533",0,0,"0,1398953","0,1398967","0,1398978","0,1398989","0,1399674",0,0,"0,1400193","0,1401516","0,1402259","0,1402290","0,1402300"
去哪看电影,"0,1387616","0,1387623","0,1387680","0,1387686","0,1387694",0,0,"0,1388474","0,1388711","0,1388971","0,1389219","0,1389475",0,0,"0,1389545","0,1389548","0,1389563","0,1389577","0,1389588"
相信自己,"0,76194","0,60055","0,76206",0,"0,60086",0,0,"0,76221","0,76223","0,60097","0,60101","0,60104",0,0,"0,76232","0,76232","0,76237","0,60114","0,76242"
雅思口语话题练习,"0,288732","0,288868","0,289883","0,290155","0,290338",0,0,"0,291027","0,291236","0,291465","0,291697","0,291966",0,0,"0,292653","0,292814","0,293100","0,293283","0,293495"
电影种类,"0,2260403","0,2260418","0,2260493","0,2261075","0,2262207",0,0,"0,2262710","0,2262774","0,2262844","0,2271515","0,2271580",0,0,"0,2272010","0,2272012","0,2272031","0,2272045","0,2272053"
扎克伯格在哈佛,"0,1198644","0,1198654","0,1198718","0,1198749",0,0,0,"0,1200424","0,1200884","0,1201572","0,1202221","0,1202776",0,0,"0,1204773","0,1205077","0,1205688","0,1206120","0,1206555"
问候与时间,"0,881634","0,881658","0,881872","0,881917",0,0,0,"0,882092","0,882127","0,882177","0,882230","0,882268",0,0,"0,882417","0,882451","0,882492","0,882523","0,882566"
反义疑问句语调,"0,3289999","0,3290017","0,3290212","0,3290252",0,0,0,"0,3290417","0,3290451","0,3290487","0,3290538","0,3290588",0,0,"0,3290741","0,3290764","0,3290807","0,3290848","0,3290887"
回忆高中生活,"0,518968","0,518976","0,519071","0,519096",0,0,0,"0,519182","0,519197","0,519227","0,519245","0,519261",0,0,"0,519316","0,519330","0,519372","0,519393","0,519405"
谈论莎士比亚,"0,298486","0,298508","0,300124","0,300187",0,0,0,"0,301455","0,301545","0,301582","0,301631","0,301682",0,0,"0,302710","0,302746","0,302796","0,302840","0,302877"
最爱的童话故事,"0,400089","0,400128","0,400382","0,400449",0,0,0,"0,403415","0,404308","0,405478","0,406572","0,407645",0,0,"0,413343","0,414470","0,415740","0,416742","0,417987"
大饱眼福,"0,52233","0,52234","0,52241","0,52243",0,0,0,"0,52253","0,52253","0,52253","0,52257","0,52259",0,0,"0,52265","0,52266","0,52268","0,52270","0,52273"
阿黛尔获奖感言,"0,2802550","0,2802578","0,2802849","0,2802924",0,0,0,"0,2803218","0,2803251","0,2803317","0,2803383","0,2803436",0,0,"0,2803608","0,2803638","0,2803719","0,2803752","0,2803816"
来买熊啦,"0,52614","0,52615","0,52625","0,52629",0,0,0,"0,52643","0,52644","0,52646","0,52653","0,52654",0,0,"0,52663","0,52665","0,52667","0,52671","0,52675"
警惕旅游陷阱,"0,172830","0,172898","0,173367",0,0,0,0,"0,173926","0,174034","0,174145","0,174257","0,174383",0,"0,174572","0,174719","0,174790","0,174924","0,175017","0,175131"
拥有了一切,"0,63409","0,63410","0,63417",0,"0,63424",0,0,"0,63431","0,63432","0,63433","0,63438","0,63442",0,0,"0,63451","0,63452","0,63455","0,63459","0,63464"
谈论王者荣耀,"0,601899","0,602569","0,604409","0,604571",0,0,0,"0,614255","0,614400","0,614521","0,615317","0,615545",0,0,"0,616092","0,616192","0,616322","0,617066","0,617322"
幸灾乐祸,"0,53209","0,53210","0,53218","0,53221",0,0,0,"0,53229","0,53229","0,53230","0,53233","0,53235",0,0,"0,53241","0,53242","0,53244","0,53246","0,53249"
英语流利说给你拜年啦,"0,102248","0,102288","0,102572","0,102644","0,102717",0,0,"0,102931","0,102980","0,103048","0,103103","0,103168",0,0,"0,103424","0,103467","0,103531","0,103577","0,103631"
悲伤无解,"0,53220","0,53222","0,53234",0,"0,53238",0,0,"0,53246","0,53249","0,53252","0,53255","0,53259",0,0,"0,53271","0,53271","0,53275","0,53277","0,53280"
吃饭吃到衣服上,"0,36689","0,36705","0,36812","0,36837","0,36859",0,0,"0,36932","0,36948","0,36976","0,37005","0,37036",0,0,"0,37126","0,37137","0,37155","0,37175","0,37200"
沙龙香水,"0,69965","0,69976","0,70026","0,70036","0,70048",0,0,"0,70091","0,70104","0,70117","0,70129","0,70150",0,0,"0,70191","0,70193","0,70207","0,70218","0,70229"
